INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2017-03-02T02:00:00-00:00,2017-03-02T03:00:00-00:00,2017-03-01,19,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,57.85098,3
2017-03-01T17:00:00-00:00,2017-03-01T18:00:00-00:00,2017-03-01,10,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,13.44392,3
2017-03-01T15:00:00-00:00,2017-03-01T16:00:00-00:00,2017-03-01,8,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,46.18061,3
2017-03-02T06:00:00-00:00,2017-03-02T07:00:00-00:00,2017-03-01,23,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,31.66548,3
2017-03-01T12:00:00-00:00,2017-03-01T13:00:00-00:00,2017-03-01,5,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,24.61757,3
2017-03-01T11:00:00-00:00,2017-03-01T12:00:00-00:00,2017-03-01,4,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,20.93672,3
2017-03-01T08:00:00-00:00,2017-03-01T09:00:00-00:00,2017-03-01,1,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,22.19002,3
2017-03-01T23:00:00-00:00,2017-03-02T00:00:00-00:00,2017-03-01,16,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,7.58314,3
2017-03-01T09:00:00-00:00,2017-03-01T10:00:00-00:00,2017-03-01,2,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,20.30894,3
2017-03-01T21:00:00-00:00,2017-03-01T22:00:00-00:00,2017-03-01,14,0,EUREKA_6_N001,EUREKA_6_N001,EUREKA_6_N001,DAM,MCE,LMP_ENE_PRC,EUREKA_6_N001,ALL,1,0.39974,3
